Gene_ID	GeneSymbol	Transcript_ID
ENSG00000249816	LINC00964	ENST00000657463
ENSG00000250428	MRS2P1	ENST00000514059
ENSG00000255313	ENSG00000255313	ENST00000531948
ENSG00000286955	ENSG00000286955	ENST00000659972
ENSG00000180938	ZNF572	ENST00000319286
ENSG00000253513	SQLE-DT	ENST00000523030
ENSG00000104549	SQLE	ENST00000265896
ENSG00000164961	WASHC5	ENST00000318410
ENSG00000253167	WASHC5-AS1	ENST00000519140
ENSG00000156831	NSMCE2	ENST00000287437
ENSG00000242170	RN7SL329P	ENST00000467740
ENSG00000254431	ENSG00000254431	ENST00000526947
ENSG00000173334	TRIB1	ENST00000311922
ENSG00000253111	ENSG00000253111	ENST00000522815
ENSG00000286122	ENSG00000286122	ENST00000651999
ENSG00000253470	ENSG00000253470	ENST00000518339
ENSG00000245164	LINC00861	ENST00000651482
ENSG00000206695	RNU6-442P	ENST00000383968
ENSG00000253651	SOD1P3	ENST00000518682
ENSG00000254227	ENSG00000254227	ENST00000523525
ENSG00000250563	KNOP1P5	ENST00000358374
ENSG00000253841	ENSG00000253841	ENST00000521917
ENSG00000248720	RFPL4AP5	ENST00000514977
ENSG00000244791	ENSG00000244791	ENST00000500180
ENSG00000253427	ENSG00000253427	ENST00000520171
ENSG00000253220	ENSG00000253220	ENST00000648647
ENSG00000207138	RNU6-869P	ENST00000384409
ENSG00000253530	ENSG00000253530	ENST00000664111
ENSG00000168672	LRATD2	ENST00000304916
ENSG00000253438	PCAT1	ENST00000645463
ENSG00000253543	ENSG00000253543	ENST00000523708
ENSG00000212451	RNU11-4P	ENST00000391149
ENSG00000253573	ENSG00000253573	ENST00000520224
ENSG00000254166	CASC19	ENST00000642100
ENSG00000282961	PRNCR1	ENST00000635449
ENSG00000224722	ENSG00000224722	ENST00000519282
ENSG00000287781	ENSG00000287781	ENST00000668993
ENSG00000246228	CASC8	ENST00000502082
ENSG00000271509	ENSG00000271509	ENST00000605028
ENSG00000212993	POU5F1B	ENST00000465342
ENSG00000280997	CCAT2	ENST00000630920
ENSG00000286266	ENSG00000286266	ENST00000650971
ENSG00000286010	ENSG00000286010	ENST00000652367
ENSG00000249375	CASC11	ENST00000502463
ENSG00000136997	MYC	ENST00000621592
ENSG00000249859	PVT1	ENST00000651587
ENSG00000283710	MIR1204	ENST00000408388
ENSG00000278324	ENSG00000278324	ENST00000620853
ENSG00000280055	LINC02912	ENST00000624314
ENSG00000221771	MIR1205	ENST00000408844
ENSG00000207110	RNVU1-32	ENST00000384382
ENSG00000283200	MIR1206	ENST00000637127
ENSG00000278275	ENSG00000278275	ENST00000619013
ENSG00000222501	RNU4-25P	ENST00000410569
ENSG00000221176	MIR1207	ENST00000408249
ENSG00000221261	MIR1208	ENST00000408334
ENSG00000201782	RN7SKP226	ENST00000364912
ENSG00000286034	ENSG00000286034	ENST00000652078
ENSG00000254275	LINC00824	ENST00000520766
ENSG00000229140	CCDC26	ENST00000675388
ENSG00000287785	ENSG00000287785	ENST00000658587
ENSG00000253225	ENSG00000253225	ENST00000517442
ENSG00000222755	RN7SKP206	ENST00000410823
ENSG00000253926	ENSG00000253926	ENST00000519048
ENSG00000263763	MIR3686	ENST00000577904
ENSG00000285108	ENSG00000285108	ENST00000646849
ENSG00000224110	MTRF1LP2	ENST00000506027
ENSG00000147697	GSDMC	ENST00000276708
ENSG00000254317	ENSG00000254317	ENST00000524100
ENSG00000153310	CYRIB	ENST00000519824
ENSG00000243402	ENSG00000243402	ENST00000490340
ENSG00000200075	ENSG00000200075	ENST00000363205
ENSG00000254263	ENSG00000254263	ENST00000521014
ENSG00000253720	ENSG00000253720	ENST00000665358
ENSG00000287195	ENSG00000287195	ENST00000654339
ENSG00000253043	RNU7-181P	ENST00000517234
ENSG00000264653	MIR5194	ENST00000582634
ENSG00000153317	ASAP1	ENST00000518721
ENSG00000200304	RNU6-1255P	ENST00000363434
ENSG00000280543	ASAP1-IT2	ENST00000626977
ENSG00000212342	ENSG00000212342	ENST00000391040
ENSG00000287201	ENSG00000287201	ENST00000659449
ENSG00000286535	ENSG00000286535	ENST00000665729
ENSG00000253656	ENSG00000253656	ENST00000523502
ENSG00000155897	ADCY8	ENST00000286355
ENSG00000253259	ENSG00000253259	ENST00000520785
ENSG00000253992	ENSG00000253992	ENST00000523318
ENSG00000253407	ENSG00000253407	ENST00000521490
ENSG00000253507	ENSG00000253507	ENST00000519695
ENSG00000252158	SNORA72	ENST00000516349
ENSG00000254255	ENSG00000254255	ENST00000521318
ENSG00000132294	EFR3A	ENST00000254624
ENSG00000253117	OC90	ENST00000254627
ENSG00000258417	ENSG00000258417	ENST00000262283
ENSG00000132297	HHLA1	ENST00000414222
ENSG00000184156	KCNQ3	ENST00000388996
ENSG00000253521	HPYR1	ENST00000648355
ENSG00000129295	DNAAF11	ENST00000620350
ENSG00000165071	TMEM71	ENST00000677595
ENSG00000287095	ENSG00000287095	ENST00000666760
ENSG00000129292	PHF20L1	ENST00000395386
ENSG00000270137	ENSG00000270137	ENST00000602328
ENSG00000223697	ENSG00000223697	ENST00000429151
ENSG00000042832	TG	ENST00000220616
ENSG00000240237	ENSG00000240237	ENST00000485217
ENSG00000155926	SLA	ENST00000338087
ENSG00000276961	MIR7848	ENST00000617402
ENSG00000287736	PTCSC1	ENST00000664551
ENSG00000104415	CCN4	ENST00000250160
ENSG00000289316	ENSG00000289316	ENST00000688585
ENSG00000104419	NDRG1	ENST00000323851
ENSG00000243537	RPL32P20	ENST00000479066
ENSG00000253638	ENSG00000253638	ENST00000517470
ENSG00000225259	ST13P6	ENST00000522430
ENSG00000008513	ST3GAL1	ENST00000522652
ENSG00000283176	ENSG00000283176	ENST00000638080
ENSG00000283197	ENSG00000283197	ENST00000636297
ENSG00000289050	ENSG00000289050	ENST00000689135
ENSG00000261220	ST3GAL1-DT	ENST00000561761
ENSG00000212273	ENSG00000212273	ENST00000390971
ENSG00000276193	Metazoa_SRP	ENST00000611670
ENSG00000253970	MTND2P7	ENST00000521337
ENSG00000253916	MTCO1P49	ENST00000523429
ENSG00000253561	ENSG00000253561	ENST00000517695
ENSG00000253165	ENSG00000253165	ENST00000517380
ENSG00000254313	ENSG00000254313	ENST00000523552
ENSG00000253593	ENSG00000253593	ENST00000520149
ENSG00000277576	ENSG00000277576	ENST00000611983
ENSG00000271240	ENSG00000271240	ENST00000605278
ENSG00000288067	ENSG00000288067	ENST00000661266
ENSG00000253627	ENSG00000253627	ENST00000523317
ENSG00000066827	ZFAT	ENST00000377838
ENSG00000276140	ENSG00000276140	ENST00000620907
ENSG00000248492	ZFAT-AS1	ENST00000505776
ENSG00000277732	ENSG00000277732	ENST00000613742
ENSG00000278454	ENSG00000278454	ENST00000611506
ENSG00000271048	ENSG00000271048	ENST00000605856
ENSG00000289405	ENSG00000289405	ENST00000688995
ENSG00000272456	ENSG00000272456	ENST00000606279
ENSG00000278898	ENSG00000278898	ENST00000623046
ENSG00000279518	ENSG00000279518	ENST00000623679
ENSG00000259820	ENSG00000259820	ENST00000568248
ENSG00000207582	MIR30B	ENST00000384850
ENSG00000199153	MIR30D	ENST00000362283
ENSG00000254028	ENSG00000254028	ENST00000521444
ENSG00000253433	NCRNA00250	ENST00000519500
ENSG00000251218	ENSG00000251218	ENST00000505083
ENSG00000244413	RPL23AP56	ENST00000460778
ENSG00000254083	LINC01591	ENST00000522279
ENSG00000254372	ENSG00000254372	ENST00000518674
ENSG00000131773	KHDRBS3	ENST00000355849
ENSG00000253915	MAPRE1P1	ENST00000522077
ENSG00000199652	RNU1-35P	ENST00000362782
ENSG00000254101	LINC02055	ENST00000650445
ENSG00000286927	ENSG00000286927	ENST00000668447
ENSG00000285683	ENSG00000285683	ENST00000660704
ENSG00000206678	RNU6-144P	ENST00000383951
ENSG00000274572	ZYXP1	ENST00000617638
ENSG00000285817	ENSG00000285817	ENST00000647660
ENSG00000254076	ENSG00000254076	ENST00000523156
ENSG00000253288	ENSG00000253288	ENST00000518973
ENSG00000254361	ENSG00000254361	ENST00000667239
ENSG00000253988	ENSG00000253988	ENST00000521793
ENSG00000147724	FAM135B	ENST00000395297
ENSG00000169436	COL22A1	ENST00000303045
ENSG00000253432	ENSG00000253432	ENST00000519306
ENSG00000251744	ENSG00000251744	ENST00000515935
ENSG00000253783	ENSG00000253783	ENST00000517640
ENSG00000254258	ENSG00000254258	ENST00000522373
ENSG00000275078	ENSG00000275078	ENST00000611315
ENSG00000169427	KCNK9	ENST00000520439
ENSG00000167632	TRAPPC9	ENST00000438773
ENSG00000253574	ENSG00000253574	ENST00000518354
ENSG00000250733	C8orf17	ENST00000507535
ENSG00000274064	ENSG00000274064	ENST00000617244
ENSG00000282164	PEG13	ENST00000631594
ENSG00000259891	ENSG00000259891	ENST00000564464
ENSG00000104472	CHRAC1	ENST00000220913
ENSG00000123908	AGO2	ENST00000220592
ENSG00000279766	ENSG00000279766	ENST00000624190
ENSG00000280326	ENSG00000280326	ENST00000624905
ENSG00000280303	ERICD	ENST00000623655
ENSG00000169398	PTK2	ENST00000522684
ENSG00000254324	MIR151A	ENST00000521276
ENSG00000279786	ENSG00000279786	ENST00000623208
ENSG00000252864	RNA5SP278	ENST00000517055
ENSG00000253266	ENSG00000253266	ENST00000517606
ENSG00000105339	DENND3	ENST00000519811
ENSG00000253210	DENND3-AS1	ENST00000667929
ENSG00000022567	SLC45A4	ENST00000517878
ENSG00000280035	ENSG00000280035	ENST00000624864
ENSG00000253307	ENSG00000253307	ENST00000517658
ENSG00000254019	ENSG00000254019	ENST00000518520
ENSG00000254197	ENSG00000254197	ENST00000520606
ENSG00000254291	ENSG00000254291	ENST00000523604
ENSG00000253595	LINC01300	ENST00000521073
ENSG00000261655	ENSG00000261655	ENST00000562459
ENSG00000204882	GPR20	ENST00000377741
ENSG00000289263	ENSG00000289263	ENST00000690596
ENSG00000244998	ENSG00000244998	ENST00000501440
ENSG00000184489	PTP4A3	ENST00000521578
ENSG00000226807	MROH5	ENST00000521161
ENSG00000271959	ENSG00000271959	ENST00000606664
ENSG00000238854	ENSG00000238854	ENST00000458800
ENSG00000253605	HNRNPA1P38	ENST00000523612
ENSG00000287325	ENSG00000287325	ENST00000667112
ENSG00000226490	ENSG00000226490	ENST00000643770
ENSG00000287677	ENSG00000287677	ENST00000673717
ENSG00000221768	MIR1302-7	ENST00000408841
ENSG00000254183	ENSG00000254183	ENST00000523974
ENSG00000261710	ENSG00000261710	ENST00000562989
ENSG00000287332	ENSG00000287332	ENST00000662748
ENSG00000265247	MIR4472-1	ENST00000584349
ENSG00000289338	ENSG00000289338	ENST00000687818
ENSG00000254008	LINC00051	ENST00000517704
ENSG00000171045	TSNARE1	ENST00000524325
ENSG00000253602	RN7SL260P	ENST00000521103
ENSG00000261693	ENSG00000261693	ENST00000569285
ENSG00000181790	ADGRB1	ENST00000517894
ENSG00000232722	MROH4P	ENST00000431302
ENSG00000289477	ENSG00000289477	ENST00000687693
ENSG00000198576	ARC	ENST00000356613
ENSG00000289411	ENSG00000289411	ENST00000687170
ENSG00000277332	ENSG00000277332	ENST00000685588
ENSG00000261044	ENSG00000261044	ENST00000563435
ENSG00000234616	JRK	ENST00000612905
ENSG00000167653	PSCA	ENST00000301258
ENSG00000160886	LY6K	ENST00000292430
ENSG00000253741	LNCOC1	ENST00000669349
ENSG00000130193	THEM6	ENST00000336138
ENSG00000253806	ENSG00000253806	ENST00000519782
ENSG00000126233	SLURP1	ENST00000246515
ENSG00000197353	LYPD2	ENST00000359228
ENSG00000253196	ENSG00000253196	ENST00000523657
ENSG00000284505	LYNX1-SLURP2	ENST00000615007
ENSG00000283992	SLURP2	ENST00000317543
ENSG00000180155	LYNX1	ENST00000652477
ENSG00000167656	LY6D	ENST00000301263
ENSG00000253715	ENSG00000253715	ENST00000510610
ENSG00000283686	ENSG00000283686	ENST00000637396
ENSG00000253728	ENSG00000253728	ENST00000519411
ENSG00000104499	GML	ENST00000220940
ENSG00000253421	ZNHIT1P1	ENST00000523947
ENSG00000160882	CYP11B1	ENST00000292427
ENSG00000179142	CYP11B2	ENST00000323110
ENSG00000247317	LY6E-DT	ENST00000517833
ENSG00000253971	CDC42P3	ENST00000518493
ENSG00000160932	LY6E	ENST00000292494
ENSG00000177335	LINC02904	ENST00000669519
ENSG00000250115	AK3P2	ENST00000507976
ENSG00000243328	ENSG00000243328	ENST00000485679
ENSG00000261667	LY6L	ENST00000562505
ENSG00000176956	LY6H	ENST00000342752
ENSG00000277494	GPIHBP1	ENST00000622500
ENSG00000181638	ZFP41	ENST00000330701
ENSG00000264668	ENSG00000264668	ENST00000522452
ENSG00000250571	GLI4	ENST00000340042
ENSG00000253716	MINCR	ENST00000517411
ENSG00000185730	ZNF696	ENST00000330143
ENSG00000272172	ENSG00000272172	ENST00000607376
ENSG00000184428	TOP1MT	ENST00000329245
ENSG00000212221	RNU6-220P	ENST00000390919
ENSG00000254389	RHPN1-AS1	ENST00000518049
ENSG00000158106	RHPN1	ENST00000289013
ENSG00000253931	ENSG00000253931	ENST00000523002
ENSG00000254338	MAFA-AS1	ENST00000519762
ENSG00000182759	MAFA	ENST00000333480
ENSG00000014164	ZC3H3	ENST00000262577
ENSG00000287576	ENSG00000287576	ENST00000653168
ENSG00000254859	ENSG00000254859	ENST00000530600
ENSG00000275558	RN7SKP175	ENST00000408472
ENSG00000104518	GSDMD	ENST00000262580
ENSG00000289161	ENSG00000289161	ENST00000686113
ENSG00000204839	MROH6	ENST00000398882
ENSG00000255050	ENSG00000255050	ENST00000531730
ENSG00000147813	NAPRT	ENST00000449291
ENSG00000279605	ENSG00000279605	ENST00000623257
ENSG00000254741	ENSG00000254741	ENST00000529247
ENSG00000104529	EEF1D	ENST00000618139
ENSG00000179886	TIGD5	ENST00000504548
ENSG00000104524	PYCR3	ENST00000495276
ENSG00000104522	GFUS	ENST00000425753
ENSG00000254812	ENSG00000254812	ENST00000692495
ENSG00000183309	ZNF623	ENST00000526926
ENSG00000181135	ZNF707	ENST00000358656
ENSG00000181097	LINC02878	ENST00000531565
ENSG00000255181	CCDC166	ENST00000542437
ENSG00000254574	ENSG00000254574	ENST00000527579
ENSG00000181085	MAPK15	ENST00000338033
ENSG00000254548	ENSG00000254548	ENST00000527908
ENSG00000180921	FAM83H	ENST00000388913
ENSG00000265660	MIR4664	ENST00000583819
ENSG00000203499	IQANK1	ENST00000527139
ENSG00000254973	ENSG00000254973	ENST00000529743
ENSG00000180900	SCRIB	ENST00000356994
ENSG00000284224	MIR937	ENST00000401271
ENSG00000179950	PUF60	ENST00000526683
ENSG00000287222	ENSG00000287222	ENST00000654408
ENSG00000255343	ENSG00000255343	ENST00000534006
ENSG00000185189	NRBP2	ENST00000442628
ENSG00000284142	MIR6845	ENST00000613182
ENSG00000285599	ENSG00000285599	ENST00000647726
ENSG00000261150	EPPK1	ENST00000615648
ENSG00000288096	ENSG00000288096	ENST00000665295
ENSG00000178209	PLEC	ENST00000345136
ENSG00000207574	MIR661	ENST00000384842
ENSG00000178685	PARP10	ENST00000313028
ENSG00000178719	GRINA	ENST00000395068
ENSG00000186583	SPATC1	ENST00000377470
ENSG00000204791	SMPD5	ENST00000639008
ENSG00000178814	OPLAH	ENST00000618853
ENSG00000277888	MIR6846	ENST00000613469
ENSG00000255224	ENSG00000255224	ENST00000524499
ENSG00000178896	EXOSC4	ENST00000316052
ENSG00000284200	MIR6847	ENST00000618235
ENSG00000197858	GPAA1	ENST00000355091
ENSG00000179091	CYC1	ENST00000318911
ENSG00000179526	SHARPIN	ENST00000398712
ENSG00000179632	MAF1	ENST00000322428
ENSG00000179698	WDR97	ENST00000323662
ENSG00000235173	HGH1	ENST00000347708
ENSG00000227473	TSSK5P	ENST00000423978
ENSG00000179832	MROH1	ENST00000326134
ENSG00000261236	BOP1	ENST00000569669
ENSG00000284054	MIR7112	ENST00000616126
ENSG00000260428	SCX	ENST00000567180
ENSG00000185122	HSF1	ENST00000528838
ENSG00000185000	DGAT1	ENST00000528718
ENSG00000254690	ENSG00000254690	ENST00000525023
ENSG00000284229	MIR6848	ENST00000611213
ENSG00000261678	SCRT1	ENST00000569446
ENSG00000185803	SLC52A2	ENST00000643944
ENSG00000261587	TMEM249	ENST00000565365
ENSG00000271698	ENSG00000271698	ENST00000531225
ENSG00000182325	FBXL6	ENST00000331890
ENSG00000173137	ADCK5	ENST00000308860
ENSG00000071894	CPSF1	ENST00000616140
ENSG00000284310	MIR939	ENST00000401314
ENSG00000284139	MIR1234	ENST00000579254
ENSG00000283770	MIR6849	ENST00000618543
ENSG00000272115	ENSG00000272115	ENST00000607491
ENSG00000147804	SLC39A4	ENST00000301305
ENSG00000160948	VPS28	ENST00000292510
ENSG00000160949	TONSL	ENST00000409379
ENSG00000276598	MIR6893	ENST00000613458
ENSG00000232600	TONSL-AS1	ENST00000442850
ENSG00000187954	CYHR1	ENST00000530374
ENSG00000254578	ENSG00000254578	ENST00000525461
ENSG00000167702	KIFC2	ENST00000645548
ENSG00000160973	FOXH1	ENST00000377317
ENSG00000160972	PPP1R16A	ENST00000435887
ENSG00000255182	ENSG00000255182	ENST00000527086
ENSG00000167701	GPT	ENST00000394955
ENSG00000167700	MFSD3	ENST00000301327
ENSG00000160957	RECQL4	ENST00000617875
ENSG00000265393	ENSG00000265393	ENST00000580385
ENSG00000160959	LRRC14	ENST00000292524
ENSG00000254402	LRRC24	ENST00000529415
ENSG00000213563	C8orf82	ENST00000524821
ENSG00000147799	ARHGAP39	ENST00000377307
ENSG00000255456	ENSG00000255456	ENST00000529377
ENSG00000274772	Metazoa_SRP	ENST00000617099
ENSG00000254533	ENSG00000254533	ENST00000525376
ENSG00000255085	ENSG00000255085	ENST00000581667
ENSG00000263612	ENSG00000263612	ENST00000583427
ENSG00000198169	ZNF251	ENST00000292562
ENSG00000196378	ZNF34	ENST00000429371
ENSG00000244307	RN7SL395P	ENST00000462960
ENSG00000161016	RPL8	ENST00000528957
ENSG00000283764	MIR6850	ENST00000612162
ENSG00000197363	ZNF517	ENST00000359971
ENSG00000147789	ZNF7	ENST00000532777
ENSG00000170619	COMMD5	ENST00000305103
ENSG00000286681	ENSG00000286681	ENST00000664211
ENSG00000196150	ZNF250	ENST00000417550
ENSG00000170631	ZNF16	ENST00000394909
ENSG00000196922	ZNF252P	ENST00000592792
ENSG00000255164	ENSG00000255164	ENST00000530223
ENSG00000254618	TMED10P1	ENST00000534816
ENSG00000255559	ZNF252P-AS1	ENST00000527067
ENSG00000255530	ENSG00000255530	ENST00000525753
ENSG00000255000	ENSG00000255000	ENST00000534696
ENSG00000182307	C8orf33	ENST00000331434
ENSG00000236875	DDX11L5	ENST00000421620
ENSG00000181404	WASHC1	ENST00000442898
ENSG00000227518	MIR1302-9HG	ENST00000422679
ENSG00000283921	MIR1302-9	ENST00000408365
ENSG00000218839	FAM138C	ENST00000646920
ENSG00000284986	ENSG00000284986	ENST00000646046
ENSG00000277631	PGM5P3-AS1	ENST00000429980
ENSG00000227917	ENSG00000227917	ENST00000662781
ENSG00000231808	LINC01388	ENST00000416242
ENSG00000170122	FOXD4	ENST00000382500
ENSG00000172785	CBWD1	ENST00000377400
ENSG00000287480	ENSG00000287480	ENST00000657756
ENSG00000183784	DOCK8-AS1	ENST00000648587
ENSG00000107099	DOCK8	ENST00000432829
ENSG00000235880	ENSG00000235880	ENST00000429661
ENSG00000227155	ENSG00000227155	ENST00000415004
ENSG00000107104	KANK1	ENST00000382297
ENSG00000235330	RPL12P25	ENST00000455592
ENSG00000228115	ENSG00000228115	ENST00000442442
ENSG00000202172	RNU6-1327P	ENST00000365302
ENSG00000229875	EIF1P1	ENST00000421436
ENSG00000227914	ENSG00000227914	ENST00000421645
ENSG00000137090	DMRT1	ENST00000382276
ENSG00000064218	DMRT3	ENST00000190165
ENSG00000252991	RNU6-1073P	ENST00000517182
ENSG00000228783	H3P29	ENST00000437555
ENSG00000286684	ENSG00000286684	ENST00000653666
ENSG00000281769	LINC01230	ENST00000625222
ENSG00000173253	DMRT2	ENST00000358146
ENSG00000224836	ENSG00000224836	ENST00000443334
ENSG00000236594	RPS27AP14	ENST00000422868
ENSG00000233575	ENSG00000233575	ENST00000432346
ENSG00000202383	RNA5SP279	ENST00000365513
ENSG00000287465	ENSG00000287465	ENST00000660579
ENSG00000224092	ENSG00000224092	ENST00000436102
ENSG00000080503	SMARCA2	ENST00000349721
ENSG00000236199	ENSG00000236199	ENST00000426860
ENSG00000222973	RNU2-25P	ENST00000411041
ENSG00000264615	RN7SL592P	ENST00000585082
ENSG00000236404	VLDLR-AS1	ENST00000657742
ENSG00000231052	ENSG00000231052	ENST00000445631
ENSG00000147852	VLDLR	ENST00000382100
ENSG00000286670	ENSG00000286670	ENST00000667440
ENSG00000168263	KCNV2	ENST00000382082
ENSG00000080608	PUM3	ENST00000397885
ENSG00000289552	ENSG00000289552	ENST00000692731
ENSG00000236496	GPS2P1	ENST00000411761
ENSG00000229184	ATP5PDP2	ENST00000433885
ENSG00000227835	CARM1P1	ENST00000426329
ENSG00000236511	LINC01231	ENST00000663825
ENSG00000080298	RFX3	ENST00000617270
ENSG00000215297	ENSG00000215297	ENST00000438600
ENSG00000288963	ENSG00000288963	ENST00000692967
ENSG00000232104	RFX3-AS1	ENST00000423112
ENSG00000237359	ENSG00000237359	ENST00000659166
ENSG00000226669	ENSG00000226669	ENST00000438147
ENSG00000107249	GLIS3	ENST00000381971
ENSG00000236724	ENSG00000236724	ENST00000422150
ENSG00000237009	GLIS3-AS1	ENST00000451340
ENSG00000230001	ENSG00000230001	ENST00000457383
ENSG00000228322	ENSG00000228322	ENST00000440674
ENSG00000200941	RNU6-694P	ENST00000364071
ENSG00000106688	SLC1A1	ENST00000262352
ENSG00000106686	SPATA6L	ENST00000682582
ENSG00000225893	ENSG00000225893	ENST00000429407
ENSG00000205808	PLPP6	ENST00000381883
ENSG00000273061	CDC37L1-DT	ENST00000609131
ENSG00000106993	CDC37L1	ENST00000381854
ENSG00000147853	AK3	ENST00000381809
ENSG00000287759	ENSG00000287759	ENST00000655730
ENSG00000270639	ECM1P1	ENST00000604092
ENSG00000220105	ENSG00000220105	ENST00000402406
ENSG00000120158	RCL1	ENST00000381750
ENSG00000233186	KLF4P1	ENST00000412782
ENSG00000199065	MIR101-2	ENST00000362195
ENSG00000228165	ENSG00000228165	ENST00000443970
ENSG00000220937	HNRNPA1P41	ENST00000397777
ENSG00000096968	JAK2	ENST00000381652
ENSG00000234534	CSNK1G2P1	ENST00000442675
ENSG00000182347	PDSS1P1	ENST00000422953
ENSG00000227730	MTND6P5	ENST00000448266
ENSG00000228166	MTND1P11	ENST00000456661
ENSG00000224083	MTCO1P11	ENST00000429111
ENSG00000235917	MTCO2P11	ENST00000431069
ENSG00000228097	MTATP6P11	ENST00000428071
ENSG00000237711	MTCO3P11	ENST00000455103
ENSG00000236254	MTND4P14	ENST00000435799
ENSG00000230225	MTND5P14	ENST00000441481
ENSG00000236567	TCF3P1	ENST00000423021
ENSG00000254017	IGHEP2	ENST00000519308
ENSG00000120210	INSL6	ENST00000381641
ENSG00000237553	ENSG00000237553	ENST00000448546
ENSG00000120211	INSL4	ENST00000239316
ENSG00000107014	RLN2	ENST00000381627
ENSG00000214195	HMGN2P31	ENST00000432430
ENSG00000107018	RLN1	ENST00000223862
ENSG00000272866	ENSG00000272866	ENST00000608422
ENSG00000231967	ENSG00000231967	ENST00000415892
ENSG00000107020	PLGRKT	ENST00000223864
ENSG00000214190	RNF152P1	ENST00000397754
ENSG00000120217	CD274	ENST00000381577
ENSG00000286162	ENSG00000286162	ENST00000661858
ENSG00000197646	PDCD1LG2	ENST00000397747
ENSG00000231509	ENSG00000231509	ENST00000443792
ENSG00000107036	RIC1	ENST00000414202
ENSG00000225408	ENSG00000225408	ENST00000426764
ENSG00000099219	ERMP1	ENST00000339450
ENSG00000223621	AK4P4	ENST00000419465
ENSG00000183354	KIAA2026	ENST00000399933
ENSG00000120215	MLANA	ENST00000381477
ENSG00000263575	MIR4665	ENST00000581132
ENSG00000137040	RANBP6	ENST00000259569
ENSG00000228739	ENSG00000228739	ENST00000437881
ENSG00000237274	GTF3AP1	ENST00000416942
ENSG00000137033	IL33	ENST00000682010
ENSG00000228132	ENSG00000228132	ENST00000445989
ENSG00000233846	SELENOTP1	ENST00000456723
ENSG00000170777	TPD52L3	ENST00000314556
ENSG00000147854	UHRF2	ENST00000276893
ENSG00000233367	ENSG00000233367	ENST00000411561
ENSG00000178445	GLDC	ENST00000321612
ENSG00000264530	RN7SL25P	ENST00000583862
ENSG00000237158	ENSG00000237158	ENST00000451028
ENSG00000206147	RPL23AP57	ENST00000332361
ENSG00000236924	ENSG00000236924	ENST00000687289
ENSG00000266863	RN7SL123P	ENST00000577239
ENSG00000229057	RPS3AP54	ENST00000435535
ENSG00000231381	RNF2P1	ENST00000442955
ENSG00000232946	RPL35AP20	ENST00000427308
ENSG00000229611	LINC02851	ENST00000664463
ENSG00000225489	ENSG00000225489	ENST00000451142
ENSG00000107077	KDM4C	ENST00000381309
ENSG00000231108	PRELID3BP11	ENST00000414230
ENSG00000256968	SNRPEP2	ENST00000397592
ENSG00000230581	ACTG1P14	ENST00000446382
ENSG00000224972	ENSG00000224972	ENST00000445708
ENSG00000285688	ENSG00000285688	ENST00000649299
ENSG00000288042	ENSG00000288042	ENST00000654575
ENSG00000230207	RPL4P5	ENST00000413888
ENSG00000178654	PPIAP33	ENST00000441944
ENSG00000273056	ENSG00000273056	ENST00000609091
ENSG00000137038	DMAC1	ENST00000358227
ENSG00000231902	ENSG00000231902	ENST00000668681
ENSG00000226376	ENSG00000226376	ENST00000413066
ENSG00000153707	PTPRD	ENST00000381196
ENSG00000235389	ENSG00000235389	ENST00000418571
ENSG00000212695	ENSG00000212695	ENST00000391389
ENSG00000239102	RNU7-185P	ENST00000459215
ENSG00000225706	PTPRD-AS1	ENST00000665783
ENSG00000234021	ENSG00000234021	ENST00000419824
ENSG00000212829	RPS26P3	ENST00000470205
ENSG00000265735	RN7SL5P	ENST00000581458
ENSG00000230920	ENSG00000230920	ENST00000449531
ENSG00000234360	ENSG00000234360	ENST00000437701
ENSG00000226717	PTPRD-AS2	ENST00000429581
ENSG00000232035	ENSG00000232035	ENST00000427161
ENSG00000227138	ENSG00000227138	ENST00000441805
ENSG00000230589	IMP3P1	ENST00000427532
ENSG00000270372	ENSG00000270372	ENST00000603198
ENSG00000234146	AKAP8P1	ENST00000434743
ENSG00000230365	ENSG00000230365	ENST00000437471
ENSG00000286474	ENSG00000286474	ENST00000657567
ENSG00000275130	ENSG00000275130	ENST00000614748
ENSG00000285784	ENSG00000285784	ENST00000649122
ENSG00000224935	ENSG00000224935	ENST00000663621
ENSG00000231491	JKAMPP1	ENST00000413804
ENSG00000222581	RNU2-47P	ENST00000410649
ENSG00000107165	TYRP1	ENST00000388918
ENSG00000235448	LURAP1L-AS1	ENST00000417638
ENSG00000243115	RN7SL849P	ENST00000485236
ENSG00000153714	LURAP1L	ENST00000319264
ENSG00000222658	Y_RNA	ENST00000410726
ENSG00000285637	ENSG00000285637	ENST00000649120
ENSG00000214121	PRDX1P1	ENST00000449329
ENSG00000234586	ENSG00000234586	ENST00000414531
ENSG00000107186	MPDZ	ENST00000319217
ENSG00000234740	ENSG00000234740	ENST00000442428
ENSG00000223672	ENSG00000223672	ENST00000433817
ENSG00000226197	ENSG00000226197	ENST00000664438
ENSG00000270547	LINC01235	ENST00000668698
ENSG00000288556	ENSG00000288556	ENST00000674109
ENSG00000205636	LINC00583	ENST00000381010
ENSG00000229268	PES1P2	ENST00000449745
ENSG00000235533	ENSG00000235533	ENST00000442260
ENSG00000289185	ENSG00000289185	ENST00000687323
ENSG00000223568	RPL3P11	ENST00000434028
